event_id,lat,lon,date,source
FLX_474,7.45,126.07,2021-04-26,EMDAT_GEO
FLX_475,2.5023855,112.9547283,2021-05-20,EMDAT_GEO
FLX_476,19.5317229,93.9966846,2021-07-21,EMDAT_GEO
FLX_477,-7.3032412,110.0044145,2021-08-19,EMDAT_GEO
FLX_478,13.1857117,101.1210777,2021-08-27,EMDAT_GEO
FLX_479,2.5023855,112.9547283,2021-09-07,EMDAT_GEO
FLX_480,-2.4749149,138.08485,2021-09-13,EMDAT_GEO
FLX_481,18.7882778,98.9858802,2021-09-19,EMDAT_GEO
FLX_482,10.9685906,108.0032715,2021-09-23,EMDAT_GEO
FLX_483,-0.1322387,111.0968901,2021-10-05,EMDAT_GEO
FLX_484,18.6799728,99.7332501,2021-10-12,EMDAT_GEO
FLX_485,11.5775368,104.2714023,2021-10-12,EMDAT_GEO
FLX_486,3.2083304,101.304146,2021-10-20,EMDAT_GEO
FLX_487,11.5730391,104.857807,2021-10-25,EMDAT_GEO
FLX_488,12.8741856,108.7979302,2021-11-27,EMDAT_GEO
FLX_489,10.3782724,99.0077685,2021-11-28,EMDAT_GEO
FLX_490,5.4257359,117.0326392,2021-12-17,EMDAT_GEO
FLX_491,-0.1322387,111.0968901,2022-02-10,EMDAT_GEO
FLX_492,4.8630743,102.9949297,2022-02-25,EMDAT_GEO
FLX_493,-7.3032412,110.0044145,2022-02-26,EMDAT_GEO
FLX_494,3.1516964,101.6942371,2022-03-06,EMDAT_GEO
FLX_495,22.7426936,106.1060926,2022-03-22,EMDAT_GEO
FLX_496,10.3782724,99.0077685,2022-04-03,EMDAT_GEO
FLX_497,18.6799728,99.7332501,2022-05-14,EMDAT_GEO
FLX_498,18.7882778,98.9858802,2022-05-20,EMDAT_GEO
FLX_499,22.7426936,106.1060926,2022-05-21,EMDAT_GEO
FLX_500,-7.3032412,110.0044145,2022-05-21,EMDAT_GEO
FLX_501,0.6301215,127.9720219,2022-07-05,EMDAT_GEO
FLX_502,13.1857117,101.1210777,2022-07-17,EMDAT_GEO
FLX_503,12.8741856,108.7979302,2022-08-14,EMDAT_GEO
FLX_504,18.7882778,98.9858802,2022-09-15,EMDAT_GEO
FLX_505,11.9537073,108.4306103,2022-10-10,EMDAT_GEO
FLX_506,-4.8555039,105.0272986,2022-11-07,EMDAT_GEO
FLX_507,5.4065013,100.2559077,2022-11-08,EMDAT_GEO
FLX_508,8.6772337,99.7309635,2022-11-08,EMDAT_GEO
FLX_509,-7.6977397,112.4914199,2022-11-25,EMDAT_GEO
FLX_510,13.1998999,109.2390033,2022-12-01,EMDAT_GEO
FLX_511,4.8630743,102.9949297,2022-12-17,EMDAT_GEO
FLX_512,8.6772337,99.7309635,2022-12-19,EMDAT_GEO
FLX_513,11.6,124.49,2022-12-25,EMDAT_GEO
FLX_514,11.6,124.49,2023-02-13,EMDAT_GEO
FLX_515,8.1111653,99.1097298,2023-07-03,EMDAT_GEO
FLX_516,6.3210758,101.5972971,2023-12-22,EMDAT_GEO
FLX_517,5.4257359,117.0326392,2023-12-22,EMDAT_GEO
FLX_518,-7.6977397,112.4914199,2025-12-21,EMDAT_GEO
